time (s)	det(V)
7258.185769	0.460511	
7258.187770	0.443328	
7258.189771	0.424720	
7258.191770	0.409053	
7258.193770	0.396073	
7258.195770	0.379346	
7258.197771	0.363740	
7258.199770	0.346530	
7258.201770	0.330228	
7258.203770	0.314664	
7258.207770	0.299330	
7258.209770	0.270778	
7258.211770	0.257267	
7258.213770	0.244466	
7258.215771	0.231666	
7258.219770	0.219959	
7258.221771	0.196677	
7258.223769	0.186048	
7258.227770	0.176216	
7258.229770	0.157649	
7258.231770	0.149686	
7258.233771	0.141033	
7258.235770	0.133118	
7258.237770	0.125854	
7258.241769	0.116655	
7258.245770	0.103046	
7258.247770	0.092380	
7258.249770	0.086540	
7258.251770	0.081350	
7258.253770	0.076066	
7258.257770	0.070837	
7258.259770	0.060987	
7258.261770	0.056551	
7258.263770	0.052959	
7258.265770	0.049685	
7258.267770	0.046673	
7258.269770	0.043396	
7258.271770	0.039959	
7258.273770	0.036727	
7258.275770	0.033837	
7258.277771	0.030740	
7258.279770	0.027505	
7258.281770	0.026156	
7258.285770	0.023715	
7258.287772	0.020841	
7258.289770	0.018033	
7258.291770	0.016739	
7258.293770	0.014771	
7258.297769	0.013286	
7258.299770	0.010025	
7258.301770	0.009133	
7258.305771	0.008015	
7258.307772	0.006064	
7258.309770	0.005293	
7258.311771	0.004279	
7258.313770	0.003481	
7258.315770	0.002723	
7258.319770	0.001419	
7258.323770	-0.000204	
7258.325770	-0.001181	
7258.327770	-0.001283	
7258.329770	-0.002396	
7258.331769	-0.001938	
7258.335769	-0.002409	
7258.337770	-0.004020	
7258.339770	-0.004996	
7258.341770	-0.005253	
7258.343770	-0.005026	
7258.345770	-0.005308	
7258.347772	-0.004316	
7258.349770	-0.005203	
7258.351770	-0.004878	
7258.353770	-0.004839	
7258.355770	-0.006244	
7258.357773	-0.006569	
7258.359769	-0.007030	
7258.363770	-0.007300	
7258.365770	-0.006051	
7258.367770	-0.005818	
7258.369770	-0.006001	
7258.371771	-0.006076	
7258.375769	-0.006397	
7258.377769	-0.007443	
7258.379770	-0.008176	
7258.383770	-0.006951	
7258.385770	-0.006305	
7258.387770	-0.005919	
7258.389769	-0.006935	
7258.391770	-0.006690	
7258.393770	-0.006394	
7258.397770	-0.007716	
7258.401770	-0.007195	
7258.403770	-0.005993	
7258.405772	-0.006212	
7258.407770	-0.006324	
7258.409770	-0.006398	
7258.413769	-0.006256	
7258.415770	-0.006356	
7258.417770	-0.006983	
7258.419769	-0.006811	
7258.421774	-0.005976	
7258.423770	-0.006106	
7258.425769	-0.005767	
7258.427769	-0.005888	
7258.429770	-0.006242	
7258.431770	-0.005116	
7258.433770	-0.005860	
7258.435770	-0.006270	
7258.439770	-0.005740	
7258.441770	-0.006206	
7258.443769	-0.005512	
7258.445770	-0.005687	
7258.447769	-0.004732	
7258.449769	-0.005091	
7258.453770	-0.004592	
7258.455770	-0.005455	
7258.457771	-0.005994	
7258.461770	-0.005661	
7258.463770	-0.004411	
7258.465770	-0.004080	
7258.467770	-0.003943	
7258.469770	-0.004031	
7258.471769	-0.003510	
7258.475770	-0.004711	
7258.479770	-0.004921	
7258.481770	-0.003090	
7258.483770	-0.003184	
7258.485770	-0.003284	
7258.487770	-0.002741	
7258.491770	-0.003537	
7258.493770	-0.004068	
7258.495770	-0.004566	
7258.497770	-0.003395	
7258.499770	-0.003101	
7258.501770	-0.002495	
7258.503772	-0.002114	
7258.505770	-0.002643	
7258.507769	-0.002568	
7258.509770	-0.002438	
7258.511770	-0.003247	
7258.513770	-0.003123	
7258.515770	-0.002752	
7258.519772	-0.002977	
7258.521770	-0.001607	
7258.523770	-0.001957	
7258.525770	-0.001811	
7258.527771	-0.001965	
7258.531770	-0.001851	
7258.533771	-0.002137	
7258.535770	-0.001826	
7258.537770	-0.001735	
7258.539770	-0.001984	
7258.541770	-0.001008	
7258.543770	-0.000874	
7258.545769	-0.001616	
7258.547770	-0.000377	
7258.549771	-0.000457	
7258.551769	-0.001289	
7258.555770	-0.001075	
7258.557770	-0.001598	
7258.559770	-0.000706	
7258.561770	-0.000497	
7258.563771	-0.000087	
7258.565770	-0.000068	
7258.567769	-0.000046	
7258.569770	-0.000086	
7258.571770	-0.000598	
7258.573770	-0.000853	
7258.575769	-0.001165	
7258.579772	-0.000820	
7258.581770	0.000964	
7258.583770	0.000811	
7258.585771	0.000706	
7258.587772	0.001256	
7258.591771	0.000353	
7258.593769	-0.000104	
7258.595770	-0.000841	
7258.597769	0.000261	
7258.599772	0.000730	
7258.601770	0.001329	
7258.603770	0.001790	
7258.605770	0.001135	
7258.607771	0.001415	
7258.609770	0.001547	
7258.611770	0.000807	
7258.613770	0.000666	
7258.617770	0.001048	
7258.619770	0.001102	
7258.621769	0.002046	
7258.623770	0.001940	
7258.625770	0.002284	
7258.627769	0.002015	
7258.631769	0.002003	
7258.633770	0.001418	
7258.635770	0.001754	
7258.639770	0.002550	
7258.641770	0.002748	
7258.643770	0.002761	
7258.645770	0.002446	
7258.647770	0.003563	
7258.651769	0.003513	
7258.653769	0.002924	
7258.657770	0.002240	
7258.659770	0.003598	
7258.661770	0.003456	
7258.663769	0.003921	
7258.665769	0.003721	
7258.669769	0.004442	
7258.671770	0.003329	
7258.673770	0.003347	
7258.677770	0.002754	
7258.679772	0.003752	
7258.681770	0.004995	
7258.683772	0.004644	
7258.685770	0.004750	
7258.687770	0.005405	
7258.691770	0.003685	
7258.695770	0.003996	
7258.697770	0.005404	
7258.699770	0.005597	
7258.701770	0.005475	
7258.703770	0.005846	
7258.707770	0.005221	
7258.709770	0.004448	
7258.711770	0.004444	
7258.713770	0.004568	
7258.715770	0.005343	
7258.717771	0.005916	
7258.719770	0.006236	
7258.721771	0.006098	
7258.723769	0.005712	
7258.725770	0.006088	
7258.727774	0.005366	
7258.729770	0.004817	
7258.731769	0.005598	
7258.735770	0.005519	
7258.737770	0.006994	
7258.739770	0.006277	
7258.741770	0.006502	
7258.743770	0.006404	
7258.747769	0.006230	
7258.749769	0.005783	
7258.751769	0.006108	
7258.755770	0.006040	
7258.757770	0.006599	
7258.759770	0.006621	
7258.761770	0.006438	
7258.763769	0.006658	
7258.765770	0.006940	
7258.769770	0.006376	
7258.773770	0.005905	
7258.775770	0.006413	
7258.777771	0.006276	
7258.779770	0.006230	
7258.781770	0.006657	
7258.785769	0.006793	
7258.787770	0.006020	
7258.789771	0.004807	
7258.791770	0.005049	
7258.793771	0.005075	
7258.795770	0.005112	
7258.797771	0.006123	
7258.799770	0.005549	
7258.801770	0.005358	
7258.803770	0.005598	
7258.805770	0.003980	
7258.807771	0.003434	
7258.811770	0.003017	
7258.813770	0.002710	
7258.815770	0.002885	
7258.817770	0.003070	
7258.819770	0.002304	
7258.821770	0.001555	
7258.825769	0.001048	
7258.827769	-0.001087	
7258.829770	-0.002304	
7258.833770	-0.002018	
7258.835770	-0.002797	
7258.837772	-0.002956	
7258.839770	-0.005605	
7258.841770	-0.005986	
7258.843770	-0.007088	
7258.847769	-0.009192	
7258.851770	-0.011542	
7258.853770	-0.013169	
7258.855771	-0.015362	
7258.857771	-0.016754	
7258.859770	-0.019829	
7258.863769	-0.020667	
7258.865770	-0.024970	
7258.867770	-0.027253	
7258.869770	-0.029546	
